stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9022050000194015,Laxå jvstn,58.989298,14.616208,0,194.0,2
9022050000194016,Laxå jvstn,58.989382,14.616285,0,194.0,3
9022050000194017,Laxå jvstn,58.989259,14.61687,0,194.0,*
9022050000194018,Laxå jvstn,58.989259,14.61687,0,194.0,*
9022050000195013,Sandviken resecentrum,60.614256,16.778133,0,195.0,1
9022050000196003,Virsbo Jvstn,59.872741,16.084386,0,196.0,C
9022050000198014,Ljusdals resecentrum,61.82661,16.098472,0,198.0,*
9022050000200013,Kristianstad Centralstation,56.031766,14.15132,0,200.0,1b
9022050000200016,Kristianstad Centralstation,56.031464,14.151574,0,200.0,1a
9022050000200017,Kristianstad Centralstation,56.031445,14.151478,0,200.0,2a
9022050000200018,Kristianstad Centralstation,56.031408,14.151367,0,200.0,3a
9022050000203001,Floda station,57.809827,12.361275,0,203.0,1
9022050000203002,Floda station,57.809862,12.361205,0,203.0,2
9022050000203003,Floda station,57.809896,12.361119,0,203.0,3
9022050000205001,Mölnlycke station,57.656784,12.11754,0,205.0,1
9022050000205002,Mölnlycke station,57.65674,12.117578,0,205.0,2
9022050000206009,Kil Resecentrum,59.504884,13.316157,0,206.0,T
9022050000206021,Kil Resecentrum,59.50486,13.316795,0,206.0,*
9022050000206022,Kil Resecentrum,59.50486,13.316795,0,206.0,*
9022050000207001,Hindås station,57.704376,12.451412,0,207.0,1
9022050000207002,Hindås station,57.704439,12.451425,0,207.0,2
9022050000208002,Vassijaure station,68.42883,18.2604,0,208.0,*
9022050000210016,Gävle Centralstation,60.675568,17.151617,0,210.0,1
9022050000210033,Gävle Centralstation,60.676119,17.15122,0,210.0,*
9022050000212006,Reftele station,57.176079,13.592636,0,212.0,J
9022050000214015,Sala Resecentrum,59.924961,16.605446,0,214.0,*
9022050000215003,Mullsjö Resecentrum,57.915215,13.882512,0,215.0,2
9022050000215012,Mullsjö Resecentrum,57.915066,13.882738,0,215.0,1
9022050000217006,Grums Resecentrum,59.353267,13.113831,0,217.0,T
9022050000217008,Grums Resecentrum,59.35338,13.113241,0,217.0,*
9022050000220009,Kramfors ReseC,62.92912,17.77818,0,220.0,*
9022050000221003,Arvika Järnvägsstationen,59.653504,12.591635,0,221.0,T
9022050000221007,Arvika Järnvägsstationen,59.65359,12.59115,0,221.0,*
9022050000222001,Kristinehamn Resecentrum,59.316527,14.10764,0,222.0,A
9022050000222011,Kristinehamn Resecentrum,59.31659,14.108305,0,222.0,T
9022050000222019,Kristinehamn Resecentrum,59.316423,14.107891,0,222.0,*
9022050000222020,Kristinehamn Resecentrum,59.316423,14.107891,0,222.0,*
9022050000225001,Tofta station,57.173434,12.300755,0,225.0,1
9022050000228005,Krokom järnvägsstation,63.32599,14.44841,0,228.0,*
9022050000229002,Riksgränsen station,68.42573,18.12742,0,229.0,*
