area_id,stop_id
740006339,49648
740006340,49649
740006341,49650
740006342,50138
740006343,49651
740006344,49652
740006345,50606
740006346,49653
740006347,49654
740006348,49655
740006349,49656
740006350,49657
740006351,49658
740006352,49659
740006353,50607
740006354,49660
740006355,49661
740006356,49662
740006358,49666
740006359,50609
740006360,50610
740006361,50139
740006362,50140
740006363,50611
740006364,49667
740006365,50612
740006366,50613
740006367,49668
740006368,49669
740006369,49671
740006370,49672
740006372,49673
740006373,49674
740006374,49675
740006375,50255
740006376,50256
740006377,49676
740006378,49677
740006379,50257
740006380,49678
740006381,49679
740006382,49680
740006383,49681
740006384,49682
740006385,50615
740006386,49683
740006387,49684
740006388,50616
740006389,50617
740006390,49685
740006391,49686
740006392,50618
740006393,50619
740006394,49687
740006395,49688
740006396,49689
740006397,49690
740006399,50258
740006400,49691
740006401,49692
740006402,49693
740006403,49694
740006404,50049
740006405,49695
740006406,49696
740006407,49697
740006408,49698
740006409,49699
740006410,49700
740006411,49701
740006412,49702
740006413,49703
740006414,49704
740006415,49705
740006416,49706
740006417,49707
740006418,49708
740006419,49709
740006421,49710
740006422,49711
740006423,49712
740006424,49713
740006425,49714
740006426,50050
740006427,49715
740006428,50051
740006429,49716
740006430,49717
740006431,49718
740006433,49719
740006434,49720
740006435,67758
740006436,67759
740006437,49722
740006438,49723
740006440,66247
740006442,63738
740006443,66108
740006444,66288
740006445,66197
740006446,66252
740006447,67869
740006448,65208
740006449,67890
740006450,67891
740006451,67892
740006452,67934
740006453,67884
740006454,67888
740006455,67889
740006456,67895
740006457,67896
740006459,50362
740006460,67760
740006464,49727
740006466,49728
740006469,49729
740006470,50213
740006471,49730
740006473,67761
740006475,49733
740006476,49734
740006477,49735
740006478,49736
740006479,49737
740006482,49738
740006483,49739
740006484,50620
740006485,49740
740006486,49741
740006487,50141
740006488,50621
740006490,49743
740006491,50778
740006493,49744
740006496,49745
740006497,49746
740006498,50052
740006499,49747
740006500,49748
740006501,49749
740006502,49750
740006504,49752
740006506,49753
740006507,49754
740006509,50012
740006510,50142
740006511,67762
740006512,50363
740006513,49756
740006514,50053
740006516,49757
740006517,49758
740006518,49759
740006519,49760
740006520,49761
740006521,49762
740006523,49763
740006524,49764
740006526,50143
740006527,49765
740006528,50064
740006529,50144
740006530,49766
740006532,49767
740006533,49768
740006534,49769
740006535,49770
740006536,49771
740006537,49772
740006538,49773
740006539,49774
740006540,50145
740006541,50779
740006542,50146
740006543,49775
740006544,50147
740006545,50780
740006546,50148
740006547,50149
740006548,49776
740006549,50259
740006551,49777
740006552,49778
740006553,50150
740006554,49779
740006555,50151
740006556,50152
740006557,49780
740006558,50153
740006559,50154
740006560,49781
740006561,49782
740006562,50781
740006563,50782
740006564,50155
740006565,50156
740006567,50157
740006568,50054
740006569,49784
740006570,49785
740006571,49786
740006572,49787
740006573,49788
740006574,49789
740006576,50158
740006577,50159
740006578,49790
740006579,49791
740006580,50160
740006581,50354
740006582,50161
740006583,50013
740006584,49792
740006585,49793
740006587,49794
740006588,49795
740006589,50260
740006590,49796
740006591,49797
740006592,49798
740006593,50162
740006594,50164
740006595,50165
740006598,49800
740006599,50166
740006600,50167
740006601,49801
740006602,49802
740006603,49803
740006604,49804
740006606,49805
740006607,49806
740006609,49807
740006610,50168
740006611,50783
740006612,50169
740006613,50170
740006614,50065
740006616,49808
740006617,49809
740006618,49810
740006619,50813
740006622,49811
740006624,49812
740006628,50066
740006629,49814
740006632,49815
740006633,49816
740006635,50067
740006636,49817
740006638,49818
740006639,49819
740006642,49820
740006643,49990
740006645,49821
740006646,49823
740006648,49824
740006650,49825
740006651,49826
740006652,49827
740006654,49828
740006657,49829
740006658,49830
740006660,49831
740006661,49832
740006663,50068
740006664,49833
740006665,49834
740006667,49835
740006668,49836
740006672,50360
740006677,49838
740006680,50171
740006681,49839
740006682,49840
740006683,50172
740006684,50173
740006685,50174
740006686,50175
740006687,49841
740006700,49849
740006701,50268
740006702,50273
740006703,50493
740006704,50494
740006705,50495
740006706,49850
740006707,50497
740006708,49853
740006709,49854
740006710,50498
740006711,50499
740006712,50500
740006713,50501
740006714,50503
740006715,50504
740006716,50505
740006717,50506
740006718,49857
740006720,50507
740006721,50508
740006722,49858
740006727,50510
740006728,50511
740006729,50304
740006730,50305
740006731,50306
740006732,50364
740006733,50307
740006734,50308
740006737,50389
740006738,50309
740006739,50310
740006740,50365
740006741,50512
740006742,50513
740006743,49859
740006744,50514
740006747,49860
740006748,50515
740006749,49861
740006750,49862
740006751,49863
740006752,49864
740006753,49865
740006754,49866
740006755,49867
740006756,49868
740006757,49869
740006758,49870
740006759,49871
740006760,49872
740006761,50390
740006762,49873
740006763,50391
740006766,49874
740006767,49875
740006768,50392
740006769,49876
740006770,49877
740006771,50204
740006772,49878
740006773,49879
740006774,50393
740006775,49880
740006776,50394
740006777,49881
740006778,49882
740006779,50070
740006780,49883
740006781,50395
740006782,49884
740006783,50396
740006785,49885
740006786,50397
740006787,50398
740006788,49888
740006789,49889
740006790,49890
740006791,49891
740006792,49892
740006793,49893
740006794,49894
740006795,50399
740006796,49895
740006797,49896
740006798,49897
740006799,50338
740006800,50400
740006801,50231
740006802,49898
740006803,50232
740006804,49899
740006805,50401
740006807,50402
740006808,50233
740006809,50234
740006810,49901
740006811,49902
740006812,49903
740006814,50423
740006815,50516
740006816,49904
740006817,50517
740006818,50518
740006819,50519
740006820,50194
740006821,50195
740006822,50196
740006823,50520
740006824,50197
740006825,50198
740006826,50205
740006827,50521
740006835,49905
740006836,50522
740006837,50523
740006838,49906
740006839,49907
740006840,50524
740006841,49908
740006842,49909
740006843,50525
740006844,50526
740006845,50527
740006846,50528
740006847,49910
740006848,49911
740006850,50529
740006851,50530
740006852,50531
740006853,50532
740006854,49913
740006855,49914
740006856,49917
740006857,49918
740006858,49919
740006859,49920
740006860,50533
740006861,50339
740006862,50340
740006863,49921
740006864,49922
740006865,50274
740006866,50246
740006867,49924
740006868,49925
740006869,49928
740006870,50404
740006873,50366
740006874,50298
740006875,50405
740006876,50275
740006877,50406
740006878,49929
740006879,50276
740006880,49930
740006881,50277
740006882,50036
740006883,49931
740006884,50279
740006885,50280
740006886,49932
740006887,50407
740006888,49933
740006889,50281
740006891,49934
740006892,50408
740006894,50409
740006895,50410
740006896,50283
740006897,50284
740006898,50411
740006899,50412
740006900,49935
740006901,50413
740006902,50285
740006903,49936
740006904,49937
740006905,50286
740006934,50371
740006935,50341
740006936,50342
740006940,50424
740006941,50316
740006942,50343
740006944,49939
740006945,50344
740006946,50345
740006948,50317
740006949,50356
740006952,50346
740006954,50318
740006955,49940
740006957,50235
740006962,49942
740006963,49943
740006964,49944
740006965,50319
740006966,49945
740006969,50320
740006971,49947
740006977,49949
740006979,49950
740006980,49951
740006981,50311
740006982,49952
740006989,49953
740006992,50414
740006993,50312
740006995,50288
740006996,49955
740006997,50347
740007000,50313
740007001,50321
740007002,50314
740007003,50415
740007006,49956
740007009,50425
740007010,58934
740007011,50299
740007022,50315
740007023,50348
740007024,50349
740007025,50350
740007026,50322
740007027,50323
740007028,50324
740007029,50325
740007030,50326
740007031,50327
740007032,50328
740007033,50329
740007034,50300
740007035,50330
740007036,50331
740007039,50372
740007040,49958
740007041,50535
740007042,50536
740007043,50417
740007045,50418
740007047,50537
740007048,50538
740007050,50236
740007051,50419
740007052,50237
740007053,50238
740007054,49960
740007055,50814
740007056,50785
740007057,49961
740007058,50539
740007059,50540
740007060,49962
740007061,6056
740007062,2493
740007063,2465
740007064,2569
740007065,2570
740007066,2505
740007068,3055
740007069,3826
740007070,3911
740007071,5013
740007072,5014
740007073,3828
740007075,5239
740007076,5634
740007077,5188
740007078,5473
740007079,5638
740007080,3333
740007081,5015
740007082,3378
740007083,2563
740007084,5006
740007085,5243
740007086,4941
740007087,4942
740007088,5016
740007089,5602
740007090,5833
740007091,5812
740007092,5872
740007093,6064
740007094,5951
740007095,2367
740007096,5104
740007097,3124
740007098,3125
740007099,3126
740007100,3127
740007101,3140
740007102,3141
740007103,3142
740007106,5989
740007108,5991
740007109,5992
740007110,5993
740007111,4389
740007112,2523
740007113,2524
740007114,2525
740007115,2526
740007117,6146
740007118,6152
740007119,6155
740007120,6161
740007121,6167
740007122,6169
740007123,6192
740007124,6349
740007125,6350
740007126,6360
740007127,2271
740007128,5268
740007129,2567
740007130,2346
740007135,49273
740007136,49963
740007137,50623
740007138,48161
740007139,49842
740007140,48162
740007141,48924
740007142,5612
740007143,5614
740007144,5616
740007145,5218
740007146,5219
740007147,5639
740007148,5265
740007149,4395
740007151,4396
740007152,4397
740007153,4670
740007154,5387
740007155,5849
740007156,5850
740007157,5851
740007158,3740
740007159,3741
740007160,3976
740007161,3980
740007162,3981
740007163,3855
740007164,4097
740007165,3776
740007166,3777
740007167,3852
740007168,4301
740007169,4381
740007170,6290
740007171,6295
740007172,6025
740007173,6096
740007174,6307
740007176,5624
740007177,3654
740007179,3962
740007180,4104
740007181,3746
740007182,3747
740007183,5392
740007184,5399
740007185,5401
740007186,5412
740007187,5627
740007188,4337
740007189,4338
740007190,4620
740007191,4340
740007192,4341
740007193,4342
740007194,4343
740007195,4344
740007196,4345
740007197,4346
740007198,4347
740007199,4348
740007200,4349
740007201,4350
740007204,4600
740007205,4419
740007206,4499
740007208,3742
740007210,4030
740007211,4032
740007212,4033
740007213,4035
740007214,3016
