,route_id,service_id,trip_id,trip_headsign,trip_short_name
95214,1074000200001,004522,20740002000159,Stockholm Centralstation,2
95215,1074000200001,000315,20740002038303,Stockholm Centralstation,2
95216,1074000200001,005343,20740002000415,Stockholm Centralstation,2
95217,1074000200001,003741,20740002000671,Stockholm Centralstation,2
95218,1074000200001,004082,20740002018847,Stockholm Centralstation,2
95219,1074000200001,000688,20740002006815,Stockholm Centralstation,2
95220,1074000200001,003101,20740002024479,Stockholm Centralstation,2
95221,1074000200001,000843,20740002027039,Stockholm Centralstation,2
95222,1074000200001,000528,20740002033439,Stockholm Centralstation,2
95223,1074000200001,002292,20740002035743,Stockholm Centralstation,2
95224,1074000200001,002599,20740002042399,Stockholm Centralstation,2
95225,1074000200001,000008,20740002043935,Stockholm Centralstation,2
95226,1074000200001,000776,20740002044959,Stockholm Centralstation,2
95227,1074000200001,000384,20740002050591,Stockholm Centralstation,2
95228,1074000200001,000444,20740002056991,Stockholm Centralstation,2
95229,1074000200001,000799,20740002054175,Stockholm Centralstation,2
95230,1074000200001,000390,20740002063903,Stockholm Centralstation,2
95231,1074000200001,002267,20740002003999,Stockholm Centralstation,2
95232,1074000200001,005147,20740002041887,Stockholm Centralstation,2
95233,1074000200001,006158,20740002004511,Stockholm Centralstation,2
95234,1074000200001,002865,20740002026015,Stockholm Centralstation,2
95235,1074000200001,005413,20740002034207,Stockholm Centralstation,2
95236,1074000200001,006159,20740002042911,Stockholm Centralstation,2
95237,1074000200001,006160,20740002059551,Stockholm Centralstation,2
95238,1074000200001,006161,20740002011423,Stockholm Centralstation,2
95239,1074000200001,006162,20740002013727,Stockholm Centralstation,2
95240,1074000200001,002602,20740002029599,Stockholm Centralstation,2
95241,1074000200001,005385,20740002023455,Stockholm Centralstation,2
95242,1074000200001,005491,20740002023199,Stockholm Centralstation,2
95243,1074000200001,005102,20740002014239,Stockholm Centralstation,2
95244,1074000200001,004575,20740002019615,Stockholm Centralstation,2
95245,1074000200001,005925,20740002032671,Stockholm Centralstation,2
95246,1074000200001,005220,20740002053919,Stockholm Centralstation,2
95247,1074000200001,004092,20740002054943,Stockholm Centralstation,2
95248,1074000200001,000783,20740002024735,Stockholm Centralstation,2
95249,1074000200001,000732,20740002037791,Stockholm Centralstation,2
95250,1074000200001,000793,20740002028063,Stockholm Centralstation,2
95251,1074000200001,000841,20740002039839,Stockholm Centralstation,2
95252,1074000200001,000383,20740002062879,Stockholm Centralstation,2
95253,1074000200001,000391,20740002015263,Stockholm Centralstation,2
95254,1074000200001,001944,20740002041283,Stockholm Centralstation,2
95255,1074000200001,002792,20740002015519,Stockholm Centralstation,2
95256,1074001100001,002819,20740011030623,Stockholm Centralstation,11
95257,1074001100001,000787,20740011000159,Stockholm Centralstation,11
95258,1074001100001,005331,20740011006815,Stockholm Centralstation,11
95259,1074001100001,005332,20740011029855,Stockholm Centralstation,11
95260,1074001100001,000212,20740011015775,Stockholm Centralstation,11
95261,1074001100001,005333,20740011038047,Stockholm Centralstation,11
95262,1074001100001,002688,20740011026527,Stockholm Centralstation,11
95263,1074001100001,005334,20740011008863,Stockholm Centralstation,11
95264,1074001100001,005335,20740011061343,Stockholm Centralstation,11
95265,1074001100001,005321,20740011009887,Stockholm Centralstation,11
95266,1074001100001,000688,20740011064159,Stockholm Centralstation,11
95288,1074051700001,006187,20740517037143,Malmö Centralstation,517
95289,1074051700001,006188,20740517022807,Malmö Centralstation,517
95559,1074057500001,000315,20740575024398,Stockholm Centralstation,575
95560,1074057500001,000390,20740575055886,Stockholm Centralstation,575
95561,1074057500001,006030,20740575010574,Stockholm Centralstation,575
95562,1074057500001,002918,20740575037710,Stockholm Centralstation,575
95563,1074057500001,000367,20740575025095,Stockholm Centralstation,575
95564,1074057500001,000444,20740575023559,Stockholm Centralstation,575
95565,1074057500001,002249,20740575032775,Stockholm Centralstation,575
95566,1074057500001,006032,20740575049671,Stockholm Centralstation,575
96798,1074018800001,000776,20740188031868,Stockholm Centralstation,188
96799,1074018800001,000390,20740188000124,Stockholm Centralstation,188
96800,1074018800001,003707,20740188026492,Stockholm Centralstation,188
96801,1074018800001,000797,20740188002172,Enköping station,188
96802,1074018800001,000798,20740188061820,Enköping station,188
96803,1074018800001,000315,20740188051580,Stockholm Centralstation,188
96804,1074018800001,002797,20740188065148,Stockholm Centralstation,188
96805,1074018800001,000685,20740188001404,Stockholm Centralstation,188
96806,1074018800001,001951,20740188053628,Stockholm Centralstation,188
96807,1074018800001,005476,20740188049788,Stockholm Centralstation,188
96808,1074018800001,005477,20740188020860,Stockholm Centralstation,188
96809,1074018800001,000365,20740188039292,Stockholm Centralstation,188
96810,1074018800001,005146,20740188027004,Stockholm Centralstation,188
96811,1074018800001,004661,20740188026748,Stockholm Centralstation,188
96812,1074018800001,005507,20740188010876,Stockholm Centralstation,188
96813,1074018800001,005508,20740188019324,Stockholm Centralstation,188
96814,1074018800001,000694,20740188015996,Stockholm Centralstation,188
96815,1074018800001,000005,20740188050812,Stockholm Centralstation,188
96816,1074018800001,002822,20740188030076,Stockholm Centralstation,188
96817,1074018800001,001290,20740188030844,Stockholm Centralstation,188
96818,1074018800001,004894,20740188056700,Stockholm Centralstation,188
96819,1074018800001,000787,20740188046972,Jakobsberg station,188
96820,1074018800001,000201,20740188032636,Jakobsberg station,188
96821,1074018800001,004522,20740188056956,Jakobsberg station,188
96822,1074018800001,004572,20740188015484,Jakobsberg station,188
96823,1074018800001,005457,20740188032380,Jakobsberg station,188
96824,1074018800002,000367,20740188000892,Töreboda station,10188
96825,1074018800002,000444,20740188020348,Töreboda station,10188
96826,1074018800001,000367,20740188058132,Jakobsberg station,188
96827,1074018800001,000444,20740188022804,Jakobsberg station,188
96991,1586007000001,000266,25860070007007,Göteborg Centralstation,7007
96992,1586007000002,000266,25860070007019,Göteborg Centralstation,7019
96993,1586007000003,000390,25860070007021,Göteborg Centralstation,7021
96994,1586007000004,000315,25860070017003,Trollhättan Centralstation,17003
96995,1586007000005,004809,25860070007049,Karlstad Centralstation,7049
96996,1586007000006,000776,25860070017049,Karlstad Centralstation,17049
96997,1586007000007,004810,25860070017053,Karlstad Centralstation,17053
96998,1586007000008,000315,25860070070471,Karlstad Centralstation,7047
96999,1586007000008,001712,25860070070472,Karlstad Centralstation,7047
97000,1586007000008,002823,25860070070473,Karlstad Centralstation,7047
97001,1586007000009,004291,25860070070532,Karlstad Centralstation,7053
97002,1586007000010,004015,25860070070552,Karlstad Centralstation,7055
97003,1586007000011,003959,25860070070632,Karlstad Centralstation,7063
97004,1586007000011,002821,25860070070634,Karlstad Centralstation,7063
97005,1586007000012,000315,25860070070411,Kil station,7041
97006,1586007000012,004816,25860070070414,Kristinehamn station,7041
97007,1586007000008,004816,25860070010001,Kristinehamn station,7047
97008,1586007000011,001951,25860070070633,Kristinehamn station,7063
97009,1586007000012,003647,25860070010002,Göteborg Centralstation,7041
97010,1586007000012,002823,25860070070415,Göteborg Centralstation,7041
97011,1586007000013,001620,25860070070592,Karlstad Centralstation,7059
97015,1586007000017,002883,25860070070672,Göteborg Centralstation,7067
97016,1586007000017,000722,25860070070673,Kristinehamn station,7067
97017,1586007000018,000266,25860070007008,Kristinehamn station,7008
97018,1586007000019,000315,25860070007036,Kristinehamn station,7036
97019,1586007000019,003647,25860070070361,Kristinehamn station,7036
97020,1586007000020,004809,25860070007050,Kristinehamn station,7050
97021,1586007000021,004291,25860070070562,Kristinehamn station,7056
97022,1586007000022,003959,25860070070642,Kristinehamn station,7064
97026,1586007000026,000315,25860070070401,Stockholm Centralstation,7040
97027,1586007000026,003590,25860070070402,Stockholm Centralstation,7040
97028,1586007000026,004822,25860070007040,Stockholm Centralstation,7040
97029,1586007000027,000843,25860070017016,Stockholm Centralstation,17016
97030,1586007000027,004823,25860070010003,Stockholm Centralstation,17016
97031,1586007000028,000783,25860070017020,Stockholm Centralstation,17020
97032,1586007000026,000733,25860070047040,Stockholm Centralstation,7040
97033,1586007000026,002823,25860070070404,Stockholm Centralstation,7040
97034,1586007000029,003885,25860070070523,Stockholm Centralstation,7052
97035,1586007000029,004824,25860070070522,Stockholm Centralstation,7052
97036,1586007000030,001620,25860070070602,Stockholm Centralstation,7060
97037,1586007000031,002042,25860070017040,Stockholm Centralstation,17040
97038,1586007000032,000847,25860070037040,Stockholm Centralstation,37040
97039,1586007000026,004816,25860070070403,Stockholm Centralstation,7040
97040,1586007000029,002269,25860070070524,Stockholm Centralstation,7052
97041,1586007000030,004820,25860070070603,Stockholm Centralstation,7060
97042,1586007000033,000390,25860070027002,Stockholm Centralstation,27002
97043,1586007000034,000315,25860070070342,Stockholm Centralstation,7034
97044,1586007000034,002254,25860070070346,Stockholm Centralstation,7034
97045,1586007000034,004816,25860070070343,Stockholm Centralstation,7034
97046,1586007000034,003647,25860070070344,Stockholm Centralstation,7034
97047,1586007000034,002823,25860070070347,Stockholm Centralstation,7034
97048,1586007000034,002272,25860070070345,Stockholm Centralstation,7034
97049,1586007000035,000315,25860070070421,Kristinehamn station,7042
97050,1586007000036,004829,25860070070543,Stockholm Centralstation,7054
97051,1586007000036,002276,25860070070544,Stockholm Centralstation,7054
97052,1586007000036,003885,25860070070545,Stockholm Centralstation,7054
98775,1074027700001,005587,20740277055749,Linköping Centralstation,277
98776,1074027700001,005408,20740277059845,Linköping Centralstation,277
98777,1074027700001,005589,20740277041925,Linköping Centralstation,277
98778,1074027700001,005590,20740277029381,Linköping Centralstation,277
98779,1074027700001,005607,20740277030149,Linköping Centralstation,277
98780,1074027700001,002688,20740277021701,Linköping Centralstation,277
98781,1074027700001,005592,20740277042181,Linköping Centralstation,277
98782,1074027700001,005593,20740277045253,Linköping Centralstation,277
98783,1074027700001,005608,20740277029893,Linköping Centralstation,277
98784,1074027700001,000057,20740277048069,Linköping Centralstation,277
98883,1074017900001,003707,20740179014555,Västerås Centralstation,10179
98884,1074017900002,000367,20740179039643,Hallsberg station,179
98885,1074017900002,000444,20740179017627,Hallsberg station,179
98886,1074017900002,000787,20740179055515,Göteborg Centralstation,179
98887,1074017900002,000201,20740179022235,Göteborg Centralstation,179
98888,1074017900002,005420,20740179034267,Göteborg Centralstation,179
98889,1074017900002,004572,20740179061915,Göteborg Centralstation,179
98890,1074017900002,005457,20740179033243,Göteborg Centralstation,179
98891,1074017900002,000057,20740179042959,Göteborg Centralstation,179
98892,1074017900002,005442,20740179008655,Göteborg Centralstation,179
98893,1074017900002,000688,20740179054991,Göteborg Centralstation,179
98894,1074017900002,005452,20740179041679,Göteborg Centralstation,179
98895,1074017900002,001624,20740179031439,Göteborg Centralstation,179
98896,1074017900002,005486,20740179045007,Göteborg Centralstation,179
98897,1074017900002,005423,20740179058575,Göteborg Centralstation,179
98898,1074017900002,005487,20740179025807,Göteborg Centralstation,179
98899,1074017900002,003310,20740179063183,Göteborg Centralstation,179
98900,1074017900002,005430,20740179045519,Göteborg Centralstation,179
98901,1074017900002,000390,20740179006174,Göteborg Centralstation,179
98902,1074017900002,000776,20740179031006,Göteborg Centralstation,179
98903,1074017900002,003707,20740179033566,Göteborg Centralstation,179
98904,1074017900001,000367,20740179000665,Göteborg Centralstation,10179
98905,1074017900001,000444,20740179033945,Göteborg Centralstation,10179
98907,1074017900002,000797,20740179058872,Göteborg Centralstation,179
98908,1074017900002,000841,20740179007160,Göteborg Centralstation,179
99903,1074083400001,000390,20740834000874,Uppsala Centralstation,834
99904,1074083400001,000494,20740834017258,Uppsala Centralstation,834
